chr	start	end	H3K36me3_d0	H3K27ac_d0	H3K4me1_d0	H3K4me2_d0_new	H3K4me3_d0	H3K27me3_d0	H3K36me3_d4	H3K27ac_d4	H3K4me1_d4	H3K4me2_d4	H3K4me3_d4	H3K27me3_d4	H3K36me3_d6	H3K27ac_d6	H3K4me1_d6	H3K4me2_d6	H3K4me3_d6	H3K27me3_d6
chr2	40166400	40166599	0	6.61278471712	4.31034482759	2.11118930331	2.0942408377	0.999500249875	2.25580870742	8.60897145446	6.88360450563	5.04322766571	1.23954136969	0.995024875622	0	7.05311880097	7.300837449	5.52486187845	1.09369303682	0.71530758226
chr2	45591600	45591799	0.445235975067	2.20426157237	7.00431034483	1.40745953554	8.37696335079	2.99850074963	1.80464696594	5.8903488899	8.76095118899	10.0864553314	1.23954136969	0	1.98906016907	6.17147895085	4.29461026412	1.10497237569	1.45825738243	2.86123032904
chr2	49744200	49744399	1.3357079252	0.734753857458	2.15517241379	3.51864883885	0	0.999500249875	2.70697044891	5.43724512913	5.00625782228	5.04322766571	0.619770684847	0.995024875622	1.98906016907	2.64491955036	4.72407129053	3.86740331492	1.09369303682	5.72246065808
chr2	52298000	52298199	1.3357079252	1.46950771492	8.08189655172	7.03729767769	0	1.99900049975	0.902323482969	5.43724512913	7.50938673342	15.1296829971	1.85931205454	0	0.994530084535	3.52655940048	6.44191539618	5.52486187845	1.09369303682	0
chr2	55287400	55287599	2.22617987533	1.46950771492	4.84913793103	0	0	4.99750124938	0.451161741484	10.8744902583	5.63204005006	20.8933717579	4.33839479393	0	0.994530084535	7.93475865109	7.300837449	9.94475138122	1.09369303682	5.00715307582
chr2	57120000	57120199	2.6714158504	2.93901542983	6.46551724138	2.81491907108	6.28272251309	1.99900049975	2.25580870742	4.07793384685	3.75469336671	5.04322766571	0.619770684847	0.995024875622	0	8.37557857615	7.300837449	1.10497237569	2.18738607364	0.71530758226
chr2	59009200	59009399	2.22617987533	13.9603232917	6.46551724138	10.5559465165	4.18848167539	0	2.25580870742	0.906207521522	4.38047559449	2.1613832853	0.619770684847	0	6.96171059175	4.40819925061	12.0249087395	3.31491712707	0.364564345607	2.86123032904
chr2	59222200	59222399	0.890471950134	17.634092579	8.08189655172	23.9268121042	6.28272251309	0	0.451161741484	1.35931128228	5.63204005006	0.720461095101	2.47908273939	0.995024875622	0	3.08573947542	2.57676615847	1.65745856354	1.09369303682	1.43061516452
chr2	59514000	59514199	0.890471950134	6.61278471712	7.54310344828	14.0745953554	6.28272251309	0	0.451161741484	2.71862256457	6.88360450563	2.8818443804	1.23954136969	0.995024875622	0	0.440819925061	9.87760360747	2.20994475138	0.729128691214	0.71530758226
chr2	59922800	59922999	0	11.7560617193	7.00431034483	13.3708655876	2.0942408377	0.999500249875	1.35348522445	5.43724512913	6.88360450563	4.32276657061	2.47908273939	0	5.96718050721	3.08573947542	6.01245436977	3.31491712707	1.82282172803	0.71530758226
chr2	60222200	60222399	0.890471950134	19.1036002939	9.15948275862	11.2596762843	0	0	1.80464696594	0.906207521522	4.38047559449	2.1613832853	0.619770684847	0.995024875622	0.994530084535	0.440819925061	2.57676615847	1.10497237569	0.729128691214	5.72246065808
chr2	60897400	60897599	0	0	4.31034482759	0.703729767769	0	0	0.902323482969	2.26551880381	13.1414267835	7.20461095101	1.85931205454	6.96517412935	0	7.05311880097	9.01868155465	2.76243093923	1.09369303682	2.86123032904
chr2	63937000	63937199	1.3357079252	1.46950771492	2.69396551724	10.5559465165	14.6596858639	0.999500249875	0.451161741484	9.51517897599	4.38047559449	43.2276657061	6.19770684847	0	0.994530084535	8.37557857615	3.43568821129	40.3314917127	7.65585125775	0.71530758226
chr2	65943200	65943399	0	0	3.23275862069	0.703729767769	0	0.999500249875	5.41394089781	2.26551880381	8.1351689612	14.409221902	0	0	2.98359025361	6.61229887591	7.300837449	2.20994475138	1.09369303682	2.14592274678
chr2	68885400	68885599	0.445235975067	12.4908155768	8.62068965517	6.33356790992	0	1.99900049975	2.70697044891	2.26551880381	6.88360450563	2.8818443804	0.619770684847	0	0.994530084535	3.52655940048	2.14730513206	1.10497237569	4.01020780168	1.43061516452
chr2	69467400	69467599	0.445235975067	2.20426157237	5.38793103448	22.5193525686	6.28272251309	2.99850074963	0.902323482969	1.81241504304	1.25156445557	2.1613832853	1.23954136969	1.99004975124	2.98359025361	1.76327970024	1.71784410565	0.552486187845	1.45825738243	2.14592274678
chr2	69930400	69930599	1.78094390027	1.46950771492	7.00431034483	5.62983814215	8.37696335079	0.999500249875	0.902323482969	3.17172632533	3.75469336671	2.1613832853	1.23954136969	0.995024875622	1.98906016907	4.40819925061	3.43568821129	1.65745856354	1.09369303682	2.86123032904
chr2	70400600	70400799	0.445235975067	4.40852314475	3.77155172414	26.0380014075	8.37696335079	2.99850074963	0.902323482969	0.906207521522	6.88360450563	74.9279538905	4.33839479393	15.92039801	0	1.76327970024	7.73029847541	51.3812154696	6.92672256653	7.86838340486
chr2	70669000	70669199	0.445235975067	6.61278471712	4.84913793103	5.62983814215	0	0	0.902323482969	5.43724512913	8.1351689612	3.6023054755	0.619770684847	1.99004975124	1.98906016907	3.96737932555	9.01868155465	3.86740331492	1.45825738243	0.71530758226
chr2	71195600	71195799	11.5761353517	13.9603232917	7.54310344828	6.33356790992	8.37696335079	0.999500249875	2.70697044891	0.906207521522	0.625782227785	0	1.23954136969	0	0.994530084535	0.440819925061	2.14730513206	0.552486187845	1.82282172803	2.86123032904
chr2	71445000	71445199	1.3357079252	6.61278471712	11.3146551724	7.03729767769	2.0942408377	0.999500249875	1.35348522445	2.71862256457	1.87734668335	2.1613832853	1.85931205454	3.98009950249	2.98359025361	3.08573947542	4.72407129053	1.10497237569	2.55195041925	0
chr2	71588600	71588799	1.3357079252	21.3078618663	8.08189655172	14.0745953554	18.8481675393	0.999500249875	1.35348522445	3.17172632533	1.25156445557	0.720461095101	1.23954136969	0.995024875622	1.98906016907	0.881639850121	2.57676615847	0	0.364564345607	2.86123032904
chr2	71710800	71710999	0.890471950134	27.9206465834	2.69396551724	14.0745953554	25.1308900524	0	1.35348522445	7.24966017218	5.63204005006	40.3458213256	6.81747753331	0	0	5.73065902579	5.15353231694	35.9116022099	18.592781626	1.43061516452
chr2	72318000	72318199	16.4737310775	5.87803085966	9.69827586207	18.296973962	10.4712041885	0	9.47439657117	1.35931128228	3.12891113892	5.04322766571	0.619770684847	2.98507462687	10.9398309299	1.76327970024	3.86514923771	4.41988950276	1.09369303682	2.14592274678
chr2	72835200	72835399	0.445235975067	8.08229243204	5.92672413793	7.03729767769	2.0942408377	0.999500249875	2.25580870742	3.17172632533	7.50938673342	3.6023054755	1.23954136969	1.99004975124	0.994530084535	6.17147895085	6.87137642259	3.86740331492	0	0.71530758226
chr2	73117800	73117999	0.445235975067	2.20426157237	6.46551724138	12.6671358198	2.0942408377	2.99850074963	1.80464696594	1.81241504304	9.38673341677	40.3458213256	2.47908273939	28.855721393	2.98359025361	0	6.44191539618	16.5745856354	2.55195041925	22.1745350501
chr2	73705800	73705999	7.12377560107	9.55180014695	4.84913793103	10.5559465165	2.0942408377	0.999500249875	4.06045567336	0.453103760761	0.625782227785	5.04322766571	3.09885342423	18.9054726368	3.97812033814	0.881639850121	1.71784410565	5.52486187845	1.82282172803	7.86838340486
chr2	74551200	74551399	0	0.734753857458	10.775862069	1.40745953554	6.28272251309	15.992003998	2.25580870742	0	6.88360450563	5.76368876081	2.47908273939	44.776119403	0.994530084535	0	3.86514923771	1.65745856354	2.18738607364	42.2031473534
chr2	75448000	75448199	0.445235975067	7.34753857458	2.15517241379	12.6671358198	14.6596858639	1.99900049975	0.451161741484	3.62483008609	5.63204005006	6.48414985591	3.09885342423	1.99004975124	0	2.64491955036	5.58299334335	1.65745856354	1.82282172803	0
chr2	75533800	75533999	8.0142475512	8.81704628949	10.775862069	11.9634060521	4.18848167539	2.99850074963	7.66974960523	5.8903488899	1.25156445557	2.8818443804	0.619770684847	0	3.97812033814	3.52655940048	6.44191539618	0.552486187845	1.45825738243	0
chr2	75794200	75794399	0.890471950134	3.67376928729	10.2370689655	7.74102744546	6.28272251309	3.9980009995	0.902323482969	4.53103760761	2.50312891114	1.4409221902	0.619770684847	0.995024875622	0.994530084535	2.2040996253	0.858922052824	1.65745856354	1.82282172803	2.14592274678
chr2	76514400	76514599	0.890471950134	3.67376928729	4.31034482759	29.5566502463	6.28272251309	0	1.35348522445	6.34345265066	6.88360450563	44.6685878963	4.33839479393	0	0	7.05311880097	4.72407129053	27.6243093923	2.55195041925	0.71530758226
chr2	79095800	79095999	1.3357079252	0.734753857458	1.0775862069	15.4820548909	8.37696335079	2.99850074963	0.451161741484	1.81241504304	3.12891113892	56.1959654179	4.95816547877	3.98009950249	0	1.32245977518	3.86514923771	59.6685082873	5.4684651841	5.00715307582
chr2	80288200	80288399	1.78094390027	2.20426157237	8.08189655172	11.9634060521	4.18848167539	8.99550224888	1.35348522445	4.53103760761	5.63204005006	89.3371757925	8.67678958785	1.99004975124	0	11.9021379766	3.00622718488	79.0055248619	13.4888807875	0
chr2	83599200	83599399	1.3357079252	5.87803085966	3.77155172414	16.1857846587	6.28272251309	1.99900049975	2.25580870742	2.71862256457	0	2.1613832853	0.619770684847	0	1.98906016907	3.96737932555	1.28838307924	0	1.82282172803	0.71530758226
chr2	84482600	84482799	4.0071237756	4.40852314475	7.00431034483	4.22237860662	2.0942408377	1.99900049975	3.60929393187	0.906207521522	3.75469336671	5.04322766571	0.619770684847	1.99004975124	11.9343610144	7.05311880097	5.15353231694	1.10497237569	1.82282172803	2.14592274678
chr2	84638800	84638999	0.890471950134	1.46950771492	3.23275862069	20.4081632653	25.1308900524	1.99900049975	0.902323482969	3.17172632533	9.38673341677	72.0461095101	11.7756430121	0	0	2.64491955036	4.29461026412	72.9281767956	13.8534451331	2.86123032904
chr2	84900400	84900599	6.23330365093	9.55180014695	12.9310344828	7.03729767769	12.5654450262	0	2.70697044891	10.8744902583	10.6382978723	7.92507204611	0.619770684847	0	1.98906016907	8.81639850121	6.87137642259	2.76243093923	1.09369303682	0
chr2	90519000	90519199	1.78094390027	19.8383541514	0.538793103448	7.74102744546	71.2041884817	0	1.80464696594	15.4055278659	5.00625782228	27.3775216138	17.9733498606	1.99004975124	1.98906016907	10.1388582764	1.71784410565	30.3867403315	31.7170980678	0
chr2	90900800	90900999	17.3642030276	5.1432770022	8.08189655172	1.40745953554	0	2.99850074963	8.5720730882	7.70276393294	5.63204005006	0.720461095101	1.23954136969	0	4.97265042268	3.96737932555	6.87137642259	8.83977900552	0.364564345607	1.43061516452
chr2	91201600	91201799	0.445235975067	19.1036002939	5.38793103448	7.74102744546	8.37696335079	0.999500249875	0.902323482969	5.43724512913	6.88360450563	3.6023054755	2.47908273939	0	0.994530084535	7.93475865109	10.7365256603	13.2596685083	1.82282172803	1.43061516452
chr2	91584000	91584199	4.0071237756	3.67376928729	8.08189655172	8.44475721323	8.37696335079	0.999500249875	4.51161741484	1.35931128228	1.87734668335	0	0.619770684847	1.99004975124	3.97812033814	5.28983910073	2.14730513206	1.10497237569	1.45825738243	1.43061516452
chr2	91824400	91824599	0.445235975067	16.1645848641	11.3146551724	14.7783251232	6.28272251309	0.999500249875	1.80464696594	9.96828273675	10.6382978723	18.0115273775	1.85931205454	0	0.994530084535	6.17147895085	10.3070646339	20.4419889503	0.364564345607	2.14592274678
chr2	92022400	92022599	0	23.5121234386	5.92672413793	16.8895144265	12.5654450262	1.99900049975	0.902323482969	9.96828273675	8.76095118899	52.5936599424	4.33839479393	0	0	11.0204981265	6.01245436977	39.7790055249	7.29128691214	0.71530758226
chr2	92300400	92300599	0.890471950134	0.734753857458	3.77155172414	28.8529204785	25.1308900524	5.99700149925	1.35348522445	5.43724512913	5.63204005006	69.1642651297	8.05701890301	2.98507462687	0.994530084535	5.73065902579	3.86514923771	52.4861878453	12.7597520962	2.14592274678
chr2	93017400	93017599	0.445235975067	4.40852314475	3.23275862069	17.5932441942	10.4712041885	0	0.902323482969	14.0462165836	10.0125156446	52.5936599424	5.57793616362	0	0	11.4613180516	6.87137642259	42.5414364641	4.73933649289	0
chr2	93662200	93662399	0.445235975067	6.61278471712	1.0775862069	19.7044334975	136.12565445	0	0.902323482969	4.98414136837	2.50312891114	49.711815562	15.4942671212	0	0.994530084535	3.08573947542	2.14730513206	37.0165745856	24.0612468101	2.14592274678
chr2	94086000	94086199	1.78094390027	0	3.77155172414	4.22237860662	6.28272251309	0.999500249875	0.902323482969	0.453103760761	10.0125156446	3.6023054755	2.47908273939	10.9452736318	0.994530084535	0.440819925061	7.300837449	5.52486187845	1.09369303682	9.29899856938
chr2	101663400	101663599	0.890471950134	19.1036002939	9.69827586207	15.4820548909	8.37696335079	0.999500249875	0.451161741484	0.906207521522	3.12891113892	1.4409221902	0	2.98507462687	0	1.76327970024	2.14730513206	0	0.729128691214	4.29184549356
chr2	102499400	102499599	0.445235975067	2.20426157237	4.84913793103	28.8529204785	52.3560209424	5.99700149925	0	0.453103760761	5.00625782228	113.112391931	7.43724821816	12.9353233831	0	0.881639850121	6.87137642259	97.2375690608	10.207801677	18.5979971388
chr2	103635600	103635799	2.6714158504	39.6767083027	4.31034482759	19.0007037298	43.9790575916	0.999500249875	6.31626438078	10.8744902583	7.50938673342	37.4639769452	16.114037806	1.99004975124	11.9343610144	10.5796782015	6.01245436977	48.6187845304	20.7801676996	0
chr2	104399000	104399199	1.78094390027	5.1432770022	4.84913793103	7.03729767769	10.4712041885	1.99900049975	0.902323482969	3.17172632533	7.50938673342	2.8818443804	1.23954136969	0	0	4.84901917567	4.72407129053	4.41988950276	0.364564345607	0.71530758226
chr2	104726000	104726199	0.890471950134	5.1432770022	9.15948275862	12.6671358198	18.8481675393	1.99900049975	1.80464696594	0.453103760761	1.25156445557	0	0.619770684847	2.98507462687	0	3.08573947542	1.28838307924	1.10497237569	0.729128691214	0.71530758226
chr2	105452600	105452799	1.3357079252	1.46950771492	4.84913793103	11.2596762843	4.18848167539	1.99900049975	1.35348522445	7.24966017218	8.1351689612	17.2910662824	1.23954136969	0.995024875622	0	4.84901917567	5.15353231694	17.1270718232	0.729128691214	0.71530758226
chr2	105745200	105745399	0.445235975067	7.34753857458	2.15517241379	15.4820548909	77.4869109948	0.999500249875	1.35348522445	6.34345265066	6.25782227785	49.711815562	10.5361016424	0.995024875622	0	8.37557857615	3.43568821129	53.0386740331	25.5195041925	1.43061516452
chr2	109534200	109534399	0.445235975067	4.40852314475	2.15517241379	28.8529204785	52.3560209424	2.99850074963	0.451161741484	6.34345265066	1.87734668335	91.4985590778	13.6349550666	3.98009950249	0	1.32245977518	5.58299334335	90.0552486188	22.9675537732	10.0143061516
chr2	112079200	112079399	1.3357079252	3.67376928729	3.23275862069	19.7044334975	27.2251308901	0.999500249875	1.80464696594	4.98414136837	8.1351689612	49.711815562	6.81747753331	0	0	1.32245977518	4.72407129053	60.2209944751	9.11410864017	0.71530758226
chr2	113281600	113281799	0.890471950134	2.20426157237	3.23275862069	14.7783251232	14.6596858639	1.99900049975	0.451161741484	10.4213864975	7.50938673342	28.0979827089	3.71862410908	3.98009950249	0.994530084535	2.2040996253	5.15353231694	23.2044198895	1.09369303682	1.43061516452
chr2	115685600	115685799	0.890471950134	3.67376928729	8.62068965517	11.9634060521	6.28272251309	4.99750124938	0.902323482969	0.453103760761	10.0125156446	88.6167146974	5.57793616362	9.95024875622	0.994530084535	1.32245977518	8.15975950183	60.773480663	5.4684651841	18.5979971388
chr2	116800000	116800199	2.22617987533	18.3688464364	12.3922413793	13.3708655876	2.0942408377	2.99850074963	2.70697044891	2.26551880381	15.6445556946	0.720461095101	1.85931205454	2.98507462687	1.98906016907	3.08573947542	8.58922052824	6.0773480663	1.82282172803	1.43061516452
chr2	117478800	117478999	0	0	0.538793103448	2.11118930331	2.0942408377	1.99900049975	1.80464696594	8.1558676937	7.50938673342	8.64553314121	0.619770684847	0	0	3.52655940048	8.15975950183	4.41988950276	0.364564345607	2.14592274678
chr2	118426200	118426399	13.8023152271	5.87803085966	7.54310344828	8.44475721323	10.4712041885	0.999500249875	7.66974960523	3.17172632533	3.12891113892	5.04322766571	0.619770684847	0.995024875622	6.96171059175	4.84901917567	5.58299334335	1.65745856354	1.09369303682	0
chr2	118687200	118687399	1.78094390027	8.08229243204	6.46551724138	11.2596762843	4.18848167539	1.99900049975	1.35348522445	8.60897145446	10.0125156446	33.1412103746	3.09885342423	0.995024875622	0	10.1388582764	6.44191539618	31.4917127072	5.1039008385	0
chr2	119064600	119064799	5.78806767587	5.1432770022	8.62068965517	9.85221674877	10.4712041885	1.99900049975	2.25580870742	5.8903488899	6.88360450563	34.5821325648	1.23954136969	1.99004975124	0.994530084535	4.40819925061	4.72407129053	17.679558011	2.18738607364	4.29184549356
chr2	119566800	119566999	0	8.08229243204	6.46551724138	10.5559465165	4.18848167539	0.999500249875	0	4.07793384685	3.12891113892	16.5706051873	1.85931205454	6.96517412935	0	3.52655940048	10.7365256603	11.0497237569	1.45825738243	4.29184549356
chr2	119703000	119703199	6.678539626	6.61278471712	14.5474137931	11.9634060521	8.37696335079	1.99900049975	3.60929393187	3.17172632533	0.625782227785	0	1.85931205454	0.995024875622	2.98359025361	2.2040996253	1.28838307924	1.10497237569	1.82282172803	0
chr2	120455400	120455599	0.445235975067	0.734753857458	5.92672413793	14.0745953554	10.4712041885	2.99850074963	0.451161741484	2.71862256457	2.50312891114	16.5706051873	3.71862410908	4.97512437811	0.994530084535	2.64491955036	10.3070646339	24.861878453	6.56215822093	2.86123032904
chr2	121134200	121134399	5.3428317008	6.61278471712	5.92672413793	4.92610837438	0	0	3.15813219039	3.17172632533	5.00625782228	5.04322766571	0.619770684847	0	1.98906016907	3.52655940048	4.72407129053	2.76243093923	0.729128691214	0.71530758226
chr2	121438800	121438999	1.78094390027	5.87803085966	4.31034482759	7.74102744546	2.0942408377	0	3.15813219039	5.43724512913	10.0125156446	4.32276657061	0	0.995024875622	1.98906016907	5.28983910073	8.15975950183	0.552486187845	2.55195041925	1.43061516452
chr2	122204200	122204399	0	5.87803085966	3.23275862069	22.5193525686	10.4712041885	2.99850074963	1.35348522445	8.60897145446	4.38047559449	46.1095100865	4.95816547877	1.99004975124	0	7.93475865109	4.72407129053	40.3314917127	10.9369303682	1.43061516452
chr2	125081800	125081999	4.89759572573	10.2865540044	3.23275862069	14.7783251232	8.37696335079	0	9.92555831266	7.24966017218	0.625782227785	2.8818443804	1.23954136969	0	9.94530084535	6.61229887591	1.71784410565	1.65745856354	1.09369303682	0.71530758226
chr2	125558000	125558199	0.890471950134	1.46950771492	1.61637931034	22.5193525686	16.7539267016	1.99900049975	0.902323482969	4.98414136837	13.1414267835	28.0979827089	1.23954136969	1.99004975124	0	3.08573947542	4.72407129053	19.8895027624	1.09369303682	5.00715307582
chr2	126423600	126423799	0.890471950134	0.734753857458	4.84913793103	2.11118930331	0	1.99900049975	1.80464696594	1.81241504304	3.75469336671	5.04322766571	0.619770684847	0	0.994530084535	6.61229887591	6.87137642259	3.86740331492	0.364564345607	0.71530758226
chr2	126959000	126959199	1.3357079252	8.08229243204	2.15517241379	17.5932441942	81.6753926702	0.999500249875	0.451161741484	6.34345265066	6.25782227785	67.0028818444	17.3535791757	0.995024875622	0.994530084535	5.73065902579	4.29461026412	68.5082872928	36.0918702151	2.14592274678
chr2	127367200	127367399	1.78094390027	0.734753857458	4.31034482759	9.148486981	0	1.99900049975	0.451161741484	4.53103760761	5.63204005006	29.5389048991	0.619770684847	4.97512437811	0	2.2040996253	5.15353231694	12.1546961326	0.729128691214	6.43776824034
chr2	127953600	127953799	1.3357079252	13.9603232917	0.538793103448	9.85221674877	106.806282723	0	0.451161741484	10.4213864975	0	46.8299711816	19.2128912302	2.98507462687	0.994530084535	5.73065902579	0	29.8342541436	29.1651476486	0
chr2	128369800	128369999	1.78094390027	1.46950771492	3.23275862069	1.40745953554	0	0	0	9.06207521522	11.2640801001	5.04322766571	0.619770684847	0.995024875622	0	13.2245977518	11.1659866867	3.86740331492	1.09369303682	2.14592274678
chr2	128864600	128864799	0	0	1.61637931034	11.9634060521	6.28272251309	3.9980009995	0.451161741484	1.81241504304	8.76095118899	28.0979827089	1.23954136969	18.9054726368	0.994530084535	0.881639850121	6.01245436977	15.4696132597	1.09369303682	7.86838340486
chr2	129026200	129026399	14.2475512021	5.87803085966	13.4698275862	6.33356790992	8.37696335079	0	10.3767200541	2.26551880381	13.1414267835	31.7002881844	4.33839479393	1.99004975124	9.94530084535	5.73065902579	8.15975950183	14.9171270718	4.73933649289	0.71530758226
chr2	129413400	129413599	0.445235975067	8.81704628949	11.3146551724	10.5559465165	6.28272251309	3.9980009995	0.451161741484	10.4213864975	10.6382978723	8.64553314121	1.23954136969	0	0.994530084535	10.1388582764	8.15975950183	4.97237569061	1.82282172803	1.43061516452
chr2	130101800	130101999	23.5975066785	11.0213078619	10.775862069	33.7790288529	23.0366492147	0	16.2418226934	3.17172632533	9.38673341677	15.1296829971	3.09885342423	1.99004975124	20.8851317752	3.52655940048	5.58299334335	13.2596685083	2.55195041925	0.71530758226
chr2	130459800	130459999	3.56188780053	5.87803085966	9.69827586207	11.2596762843	4.18848167539	1.99900049975	0.902323482969	0.453103760761	10.6382978723	2.1613832853	1.85931205454	11.9402985075	0	3.08573947542	6.44191539618	2.20994475138	1.09369303682	2.86123032904
chr2	130732800	130732999	1.78094390027	2.93901542983	0.538793103448	25.3342716397	104.712041885	0.999500249875	0.902323482969	8.1558676937	6.88360450563	88.6167146974	26.0303687636	0.995024875622	0.994530084535	3.96737932555	5.15353231694	69.6132596685	27.3423259205	0.71530758226
chr2	130996800	130996999	0.890471950134	5.1432770022	9.69827586207	27.445460943	12.5654450262	1.99900049975	1.35348522445	1.81241504304	4.38047559449	55.4755043228	3.09885342423	3.98009950249	0.994530084535	2.2040996253	7.73029847541	50.8287292818	3.64564345607	5.00715307582
chr2	131317000	131317199	0.890471950134	2.93901542983	9.15948275862	12.6671358198	10.4712041885	0.999500249875	0.451161741484	1.35931128228	6.88360450563	33.1412103746	3.09885342423	2.98507462687	0.994530084535	0.881639850121	6.01245436977	28.1767955801	4.01020780168	7.86838340486
chr2	131672800	131672999	1.78094390027	24.2468772961	14.5474137931	10.5559465165	6.28272251309	0	0.902323482969	19.4834617127	15.0187734668	18.0115273775	2.47908273939	0	0	18.9552567776	15.8900579772	29.8342541436	2.55195041925	0.71530758226
chr2	131971200	131971399	0.445235975067	3.67376928729	2.69396551724	30.9641097818	62.8272251309	1.99900049975	0.451161741484	6.34345265066	11.2640801001	73.4870317003	9.2965602727	0	0	2.2040996253	10.3070646339	75.6906077348	11.3014947138	3.5765379113
chr2	132512000	132512199	0.445235975067	38.2072005878	9.15948275862	19.0007037298	16.7539267016	0.999500249875	1.35348522445	5.43724512913	6.88360450563	7.92507204611	1.23954136969	0	0.994530084535	6.17147895085	6.01245436977	9.39226519337	1.09369303682	0
chr2	134470000	134470199	0.890471950134	1.46950771492	6.46551724138	4.92610837438	6.28272251309	0.999500249875	0	1.81241504304	4.38047559449	20.1729106628	0.619770684847	0.995024875622	0	3.08573947542	5.15353231694	15.4696132597	2.91651476486	2.86123032904
chr2	136505200	136505399	0.445235975067	22.7773695812	2.69396551724	17.5932441942	18.8481675393	2.99850074963	0.902323482969	43.4979610331	6.88360450563	68.4438040346	2.47908273939	0	0.994530084535	28.6532951289	6.87137642259	76.2430939227	7.65585125775	0
chr2	139700000	139700199	2.6714158504	19.1036002939	5.92672413793	8.44475721323	8.37696335079	0.999500249875	1.80464696594	16.3117353874	7.50938673342	10.0864553314	2.47908273939	0	0.994530084535	7.05311880097	3.86514923771	2.76243093923	1.09369303682	0.71530758226
chr2	142728200	142728399	0.445235975067	11.7560617193	5.38793103448	23.2230823364	14.6596858639	0.999500249875	0	5.8903488899	9.38673341677	56.1959654179	3.09885342423	0	0.994530084535	8.37557857615	7.300837449	44.7513812155	7.29128691214	0.71530758226
chr2	144091400	144091599	5.3428317008	5.1432770022	4.31034482759	19.0007037298	10.4712041885	0	11.2790435371	4.53103760761	5.00625782228	14.409221902	2.47908273939	0	3.97812033814	2.64491955036	4.72407129053	7.73480662983	1.82282172803	1.43061516452
chr2	145728400	145728599	0.445235975067	3.67376928729	5.38793103448	6.33356790992	6.28272251309	0.999500249875	1.80464696594	9.06207521522	7.50938673342	12.2478386167	1.85931205454	0.995024875622	1.98906016907	8.37557857615	8.15975950183	14.364640884	2.91651476486	1.43061516452
chr2	146660600	146660799	0.445235975067	2.93901542983	3.23275862069	16.1857846587	2.0942408377	0.999500249875	0.902323482969	1.35931128228	4.38047559449	59.7982708934	2.47908273939	11.9402985075	0.994530084535	0.881639850121	1.28838307924	50.8287292818	6.56215822093	5.00715307582
chr2	147016200	147016399	0.445235975067	2.20426157237	7.00431034483	5.62983814215	6.28272251309	1.99900049975	0	1.35931128228	15.6445556946	61.9596541787	1.85931205454	34.8258706468	0	2.2040996253	10.3070646339	30.9392265193	2.55195041925	30.7582260372
chr2	147880000	147880199	0	2.20426157237	6.46551724138	1.40745953554	4.18848167539	7.996001999	0.451161741484	2.26551880381	13.7672090113	10.0864553314	0.619770684847	5.97014925373	1.98906016907	7.49393872603	7.73029847541	1.10497237569	1.82282172803	2.86123032904
chr2	150277600	150277799	0	9.55180014695	3.77155172414	7.74102744546	6.28272251309	1.99900049975	0	4.98414136837	3.12891113892	17.2910662824	3.71862410908	0.995024875622	0	3.52655940048	6.01245436977	26.5193370166	3.28107911046	3.5765379113
chr2	150774200	150774399	1.78094390027	16.8993387215	7.00431034483	12.6671358198	2.0942408377	0	2.25580870742	2.26551880381	1.25156445557	3.6023054755	1.23954136969	1.99004975124	4.97265042268	3.96737932555	1.71784410565	2.76243093923	0.729128691214	2.86123032904
chr2	151793200	151793399	5.78806767587	3.67376928729	3.23275862069	2.11118930331	0	0	2.25580870742	7.70276393294	3.75469336671	6.48414985591	1.85931205454	0	2.98359025361	4.40819925061	8.15975950183	3.86740331492	0.364564345607	0.71530758226
chr2	151919600	151919799	0	8.08229243204	1.0775862069	9.148486981	12.5654450262	0.999500249875	1.80464696594	1.35931128228	0.625782227785	5.76368876081	1.85931205454	11.9402985075	1.98906016907	1.32245977518	3.43568821129	3.86740331492	2.18738607364	9.29899856938
chr2	151980800	151980999	2.22617987533	5.1432770022	7.54310344828	3.51864883885	6.28272251309	1.99900049975	1.35348522445	0.906207521522	3.75469336671	5.04322766571	0.619770684847	2.98507462687	0.994530084535	5.73065902579	4.72407129053	3.86740331492	1.09369303682	0.71530758226
chr2	152155200	152155399	12.9118432769	8.08229243204	8.62068965517	5.62983814215	0	0	9.92555831266	2.71862256457	3.75469336671	3.6023054755	1.85931205454	1.99004975124	1.98906016907	1.76327970024	4.29461026412	1.10497237569	0.729128691214	2.14592274678
chr2	152225400	152225599	0.890471950134	8.81704628949	9.15948275862	13.3708655876	6.28272251309	2.99850074963	1.35348522445	7.24966017218	8.1351689612	23.0547550432	1.85931205454	1.99004975124	0	5.73065902579	8.15975950183	25.4143646409	2.55195041925	5.72246065808
chr2	152530800	152530999	8.90471950134	4.40852314475	7.54310344828	5.62983814215	0	0	5.41394089781	5.43724512913	2.50312891114	2.1613832853	0	0.995024875622	5.96718050721	2.64491955036	1.28838307924	2.20994475138	0.364564345607	3.5765379113
chr2	152606600	152606799	8.90471950134	8.08229243204	5.92672413793	7.03729767769	0	1.99900049975	3.60929393187	2.71862256457	8.76095118899	0	0	0	6.96171059175	6.61229887591	4.29461026412	1.10497237569	2.18738607364	0.71530758226
